001	177	80	170	340	6	1
001	326	89	145	290	6	4
001	404	74	170	340	6	5
011	172	81	170	339	6	1
011	317	89	149	297	6	4
011	402	78	174	348	6	5
021	171	86	171	342	6	1
021	319	93	147	293	6	4
021	404	80	173	346	6	5
031	176	79	170	340	6	1
031	312	86	147	293	6	4
031	405	77	168	336	6	5
041	183	80	166	332	6	1
041	313	88	144	287	6	4
041	404	77	167	333	6	5
051	185	80	163	325	6	1
051	315	89	143	285	6	4
051	392	74	169	338	6	5
061	170	85	167	334	6	1
061	304	93	145	289	6	4
061	380	79	171	341	6	5
071	147	90	167	334	6	1
071	287	100	142	283	6	4
071	361	85	167	334	6	5
081	121	91	170	339	6	1
081	263	102	144	287	6	4
081	335	88	168	336	6	5
091	123	97	167	334	6	1
091	253	109	141	282	6	4
091	325	93	170	340	6	5
101	112	103	167	333	6	1
101	254	111	140	280	6	4
101	323	98	167	334	6	5
101	624	136	62	123	5	5
111	117	101	164	327	6	1
111	250	110	141	282	6	4
111	324	97	167	333	6	5
111	594	130	61	121	5	5
121	123	107	164	328	6	1
121	253	115	142	284	6	4
121	327	101	166	332	6	5
131	120	103	166	331	6	1
131	260	111	145	289	6	4
131	331	101	164	327	6	5
141	119	101	165	329	6	1
141	260	111	140	280	6	3
141	332	94	166	332	6	5
151	119	102	164	327	6	1
151	261	109	143	286	6	3
151	335	92	168	336	6	5
161	136	101	165	330	6	1
161	277	108	143	286	6	3
161	347	93	166	332	6	5
161	485	131	56	111	5	5
171	139	103	163	325	6	1
171	279	109	141	281	6	3
171	347	94	166	331	6	5
171	465	132	55	110	5	6
181	135	107	164	328	6	1
181	273	112	143	286	6	3
181	347	100	163	325	6	5
191	141	107	163	326	6	1
191	278	114	144	288	6	3
191	349	101	166	332	6	5
201	140	111	162	324	6	1
201	280	120	141	282	6	3
201	349	106	164	328	6	5
211	140	103	163	325	6	1
211	275	112	141	282	6	3
211	350	98	165	330	6	5
221	147	95	162	324	6	5
221	276	103	143	285	6	3
221	354	88	164	328	6	5
231	137	97	167	333	6	1
231	270	104	143	285	6	3
231	347	91	163	326	6	5
241	555	109	133	266	5	5
241	149	87	163	325	6	1
241	276	96	141	282	6	3
241	358	84	163	325	6	5
251	154	84	161	321	6	1
251	290	90	141	281	6	3
251	370	79	160	320	6	5
251	491	97	130	259	5	5
261	159	75	163	326	6	1
261	303	87	140	280	6	3
261	374	75	161	321	6	5
261	446	93	123	245	5	5
271	171	86	159	318	6	1
271	333	96	137	273	6	3
271	399	85	161	322	6	5
281	198	96	160	320	6	1
281	360	107	137	274	6	3
281	427	90	161	322	6	5
291	305	121	119	238	5	5
291	207	100	163	325	6	1
291	376	108	137	274	6	3
291	439	97	161	321	6	5
301	226	104	163	325	6	1
301	385	113	140	280	6	3
301	456	98	162	323	6	5
311	225	129	112	223	5	6
311	247	106	166	332	6	1
311	402	114	137	274	6	3
311	471	99	161	322	6	5
321	184	131	106	211	5	6
321	253	105	163	325	6	1
321	406	111	138	275	6	4
321	470	100	159	318	6	5
331	272	104	163	325	6	1
331	413	112	137	274	6	3
331	477	97	163	325	6	5
331	165	133	101	202	5	7
341	273	106	158	315	6	1
341	410	112	137	273	6	3
341	480	99	159	318	6	5
341	135	131	95	189	5	7
351	269	100	163	326	6	1
351	415	112	137	273	6	3
351	479	99	161	321	6	5
351	110	136	91	181	5	6
361	261	102	166	331	6	1
361	417	117	133	265	6	3
361	482	104	160	319	6	5
361	88	139	86	171	5	7
371	265	99	164	327	6	1
371	418	113	136	271	6	3
371	485	100	161	322	6	5
371	71	136	81	161	5	7
381	261	98	165	330	6	1
381	418	111	138	275	6	3
381	482	98	161	322	6	5
381	48	140	79	157	5	7
391	260	98	166	331	6	1
391	411	109	140	279	6	3
391	480	96	163	326	6	5
