001	6	128	55	110	2	2
001	253	129	70	139	2	6
011	-1	133	58	115	2	2
011	210	129	73	145	2	6
021	-10	135	60	119	2	3
021	181	130	75	149	2	6
031	-7	128	64	127	2	3
031	155	135	71	142	2	6
041	3	133	65	129	2	3
041	128	134	69	138	2	6
051	11	133	68	136	2	3
051	112	140	68	136	2	6
061	24	132	73	146	2	3
061	94	141	68	136	2	6
061	701	128	97	193	2	5
071	36	128	76	151	2	3
071	81	142	62	124	2	7
071	628	145	96	191	2	5
081	49	126	80	159	2	3
081	554	148	91	181	2	5
081	714	133	111	222	5	5
091	69	129	80	159	2	3
091	40	144	61	122	2	7
091	493	139	95	189	2	5
091	634	135	106	211	2	5
101	18	143	61	122	2	7
101	88	121	88	176	2	3
101	445	141	87	174	2	5
101	554	137	104	207	2	5
101	696	124	102	203	2	5
111	6	146	57	114	2	7
111	106	120	88	176	2	3
111	398	141	84	168	2	5
111	484	132	104	208	2	5
111	628	133	99	198	2	5
121	-4	148	55	110	2	7
121	129	119	90	179	2	3
121	360	139	82	164	2	6
121	432	132	96	192	2	6
121	546	133	98	196	2	5
131	-15	148	57	113	2	7
131	152	116	96	191	2	3
131	320	135	80	160	2	6
131	386	134	94	188	2	6
131	484	129	94	188	2	5
141	173	111	101	201	2	3
141	282	135	79	157	2	6
141	345	130	95	190	2	6
141	422	129	90	180	2	6
151	206	114	107	214	2	3
151	299	129	91	181	2	6
151	368	125	88	176	2	6
161	229	112	109	218	2	3
161	209	139	72	144	2	6
161	330	123	86	172	2	6
171	189	139	65	130	2	7
171	228	134	81	162	2	7
171	251	101	120	239	2	3
181	161	143	64	127	2	7
181	194	130	81	161	2	6
181	239	122	82	163	2	6
181	286	102	125	250	2	3
191	139	138	66	132	2	7
191	170	132	77	153	2	7
191	210	121	83	165	2	6
191	317	105	132	264	2	2
201	121	142	61	122	2	7
201	145	139	72	144	2	7
201	179	126	78	156	2	6
201	360	96	140	279	2	2
211	105	146	57	113	2	7
211	123	138	70	140	2	7
211	156	128	74	147	2	7
211	410	91	151	301	2	3
221	88	145	58	116	2	7
221	107	139	68	135	2	7
221	133	130	79	157	2	7
221	455	93	163	325	2	3
231	86	145	62	124	2	7
231	121	131	72	144	2	7
231	522	88	176	351	2	2
241	63	143	60	120	2	7
241	101	137	66	131	2	7
241	595	74	188	376	2	2
251	-19	141	63	125	2	2
251	52	141	61	122	2	7
251	91	136	64	127	2	7
251	681	61	195	389	2	2
261	-6	145	61	121	2	2
261	35	142	60	119	2	7
261	78	136	62	124	2	7
271	5	140	67	134	2	2
271	63	138	60	119	2	7
281	26	139	66	132	2	2
281	8	147	52	104	2	7
281	56	141	56	111	2	7
291	44	141	67	134	2	2
291	-2	148	52	104	2	7
301	66	136	75	150	2	2
301	28	142	55	110	2	7
301	-16	145	54	108	2	7
311	89	134	74	148	2	2
311	19	141	53	106	2	7
311	-19	147	54	108	2	7
