001	187	106	158	316	3	7
001	293	126	146	292	3	7
001	398	125	136	272	3	7
001	506	135	171	341	3	7
011	189	111	157	313	3	7
011	300	127	146	291	3	7
011	406	123	139	278	3	7
011	512	136	172	344	3	7
021	192	113	155	310	3	7
021	306	129	144	288	3	7
021	399	123	142	283	3	7
021	520	136	171	342	3	7
031	196	112	155	310	3	7
031	306	127	146	292	3	7
031	404	125	134	267	3	7
031	524	134	172	344	3	7
041	198	114	154	308	3	7
041	299	130	146	291	3	7
041	403	125	137	273	3	7
041	525	139	169	338	3	7
051	189	114	154	307	3	7
051	290	131	145	290	3	7
051	393	119	139	277	3	7
051	521	136	171	341	3	7
061	194	112	158	316	3	7
061	297	127	144	287	3	7
061	397	127	134	268	3	7
061	528	136	170	340	3	7
071	199	113	154	307	3	7
071	290	126	148	295	3	7
071	390	125	136	271	3	7
071	536	139	169	337	3	7
081	197	110	158	315	3	7
081	298	128	144	288	3	7
081	395	120	140	279	3	7
081	542	138	170	339	3	7
091	198	108	154	308	3	7
091	300	119	147	294	3	7
091	399	121	136	271	3	7
091	527	135	166	331	3	7
101	191	106	159	317	3	7
101	288	125	144	288	3	7
101	383	122	138	275	3	7
101	518	131	166	331	3	7
111	187	104	157	313	3	7
111	293	123	146	292	3	7
111	384	118	137	273	3	7
111	493	134	165	330	3	7
121	181	105	159	317	3	7
121	291	125	145	289	3	7
121	383	121	137	273	3	7
121	498	135	161	322	3	7
131	182	103	156	312	3	7
131	294	123	144	288	3	7
131	381	121	137	274	3	7
131	503	128	155	309	3	7
141	172	104	156	311	3	7
141	283	120	143	286	3	7
141	388	125	131	261	3	7
141	512	134	158	315	3	7
151	166	105	153	306	3	7
151	278	125	143	286	3	7
151	381	117	138	276	3	7
151	538	136	146	292	3	7
161	179	102	158	315	3	7
161	280	122	145	289	3	7
161	373	121	135	270	3	7
161	536	135	148	295	3	8
171	167	103	156	311	3	7
171	277	120	146	291	3	7
171	370	119	136	272	3	7
171	538	133	138	275	3	7
181	162	102	156	312	3	7
181	279	118	144	288	3	7
181	376	119	136	271	3	7
181	538	134	138	275	3	7
191	170	104	156	312	3	7
191	274	121	142	284	3	7
191	374	122	133	265	3	7
191	552	133	137	273	3	7
201	167	109	153	306	3	7
201	279	128	140	280	3	7
201	368	128	134	267	3	7
201	564	140	133	265	3	7
211	165	109	154	307	3	7
211	278	129	143	285	3	7
211	366	124	137	274	3	7
211	559	138	135	269	3	7
221	167	108	155	309	3	7
221	268	124	144	287	3	7
221	374	123	134	268	3	7
221	556	136	133	265	3	7
231	173	106	154	308	3	7
231	263	124	140	279	3	7
231	370	121	136	272	3	7
231	571	135	133	265	3	7
241	165	111	152	303	3	7
241	273	123	140	280	3	7
241	358	117	136	271	3	7
241	564	135	135	269	3	7
251	167	106	157	313	3	7
251	270	122	144	287	3	7
251	364	123	132	263	3	7
251	548	134	137	274	3	7
261	172	109	155	310	3	7
261	266	125	142	284	3	7
261	364	115	137	273	3	7
261	564	132	131	262	3	7
271	165	105	151	302	3	7
271	279	125	138	276	3	7
271	365	118	133	265	3	7
281	169	102	156	312	3	7
281	277	120	143	286	3	7
281	371	117	135	270	3	7
281	561	131	135	269	3	7
291	172	100	155	310	3	7
291	277	120	144	288	3	7
291	382	111	138	276	3	7
291	555	131	134	267	3	7
301	163	101	157	314	3	7
301	277	116	146	291	3	7
301	379	114	140	279	3	7
301	561	129	136	271	3	7
311	169	103	158	315	3	7
311	276	118	144	288	3	7
311	372	113	140	280	3	7
311	558	128	135	269	3	7
321	166	104	153	306	3	7
321	279	122	142	283	3	7
321	363	117	137	274	3	7
321	561	130	135	270	3	7
331	166	102	155	309	3	7
331	267	117	143	286	3	7
331	358	118	133	265	3	7
341	172	103	155	309	3	7
341	272	118	144	287	3	7
341	358	115	136	271	3	7
351	166	100	154	307	3	7
351	275	116	144	287	3	7
351	567	130	133	265	3	7
361	168	105	154	308	3	7
361	250	52	214	428	5	5
361	558	119	139	277	3	7
371	137	53	213	426	5	5
371	240	62	207	414	5	5
371	362	109	139	278	3	7
371	556	126	138	275	3	7
381	36	51	214	427	5	5
381	135	60	210	420	5	5
381	259	110	144	287	3	7
381	368	110	142	284	3	7
381	568	124	133	266	3	7
391	45	45	218	435	5	5
391	159	97	156	311	3	7
391	251	118	140	280	3	7
391	350	114	137	274	3	7
391	552	124	136	271	3	7
