001	156	180	60	119	2	2
001	229	188	55	109	2	2
001	308	186	58	115	2	2
011	69	169	49	98	5	6
011	144	177	46	91	5	5
011	187	175	64	127	2	2
011	261	185	59	117	2	2
011	337	186	58	115	2	2
021	205	174	63	126	2	2
021	275	190	54	108	2	2
021	357	182	59	117	2	2
021	56	159	48	96	5	6
021	119	169	50	99	5	5
031	164	183	43	86	5	1
031	196	181	45	89	5	7
031	102	175	49	98	5	5
031	53	166	47	93	5	6
031	233	181	66	131	2	2
031	264	201	54	107	2	2
031	296	192	56	111	2	2
031	380	191	62	124	2	2
041	408	195	61	122	2	2
041	322	195	57	113	2	2
041	300	210	53	105	2	2
041	259	181	66	132	2	2
041	208	186	45	89	5	7
041	177	184	44	88	5	7
041	94	180	47	94	5	5
051	187	184	43	85	5	7
051	211	185	42	84	5	7
051	75	178	48	96	5	5
051	276	183	68	135	2	2
051	331	207	56	112	2	2
051	429	192	65	129	2	2
061	307	186	68	136	2	2
061	353	196	61	121	2	2
061	458	194	66	132	2	2
061	218	186	43	85	5	7
061	198	184	41	82	5	7
061	70	179	50	100	5	5
071	336	190	68	136	2	2
071	381	199	60	119	2	2
071	412	216	58	116	2	2
071	488	200	66	131	2	2
071	68	176	48	95	5	6
071	207	187	43	85	5	8
071	229	188	43	86	5	8
081	509	202	65	130	2	2
081	453	221	56	111	2	2
081	397	205	61	121	2	2
081	358	187	71	142	2	2
081	215	186	41	82	5	7
081	62	177	49	98	5	6
091	391	188	71	141	2	2
091	425	202	64	127	2	2
091	499	223	58	116	2	2
091	535	199	69	138	2	1
091	227	187	39	78	5	7
091	252	189	40	80	5	7
091	61	173	51	101	5	7
101	410	190	76	151	2	2
101	450	204	62	124	2	2
101	535	220	64	127	2	1
101	559	203	67	134	2	1
101	255	187	40	80	5	7
101	45	170	50	100	5	7
111	589	206	71	142	2	1
111	487	207	62	124	2	2
111	443	192	76	151	2	2
111	273	190	41	81	5	8
111	44	174	49	97	5	7
121	469	196	74	148	2	2
121	504	206	65	129	2	2
121	604	212	66	131	2	1
121	625	229	64	127	2	1
121	277	188	38	75	5	8
121	255	188	36	71	5	8
131	505	196	78	155	2	1
131	539	210	66	131	2	1
131	630	208	74	147	2	1
141	531	199	78	156	2	1
141	572	211	67	134	2	1
151	566	198	80	159	2	1
151	603	213	69	137	2	1
161	326	195	37	73	5	8
161	299	190	40	79	5	8
171	334	185	41	81	5	8
171	306	183	43	85	5	8
181	320	184	41	82	5	8
181	347	189	39	78	5	8
191	363	189	41	81	5	8
191	337	193	37	73	5	8
221	396	195	40	80	5	8
221	370	195	38	75	5	8
