001	20	127	137	274	4	1
001	146	127	130	259	4	6
001	275	119	116	232	4	5
001	453	128	110	220	4	7
001	567	128	109	217	4	5
001	485	128	102	203	4	5
011	6	128	136	272	4	1
011	133	120	135	269	4	5
011	263	116	118	235	4	5
011	446	129	108	216	4	7
011	479	130	102	203	4	5
011	565	122	112	223	4	5
021	3	123	136	271	4	1
021	259	109	120	240	4	5
021	447	124	111	222	4	7
021	483	129	102	204	4	5
021	561	121	111	221	4	5
031	16	120	137	274	4	1
031	126	126	129	258	4	5
031	252	110	121	241	4	5
031	443	126	112	223	4	7
031	484	127	103	205	4	4
031	567	119	112	223	4	5
041	7	120	142	283	4	1
041	122	126	130	260	4	5
041	237	114	120	239	4	5
041	453	122	103	206	4	6
041	563	120	118	235	4	5
051	1	120	139	277	4	1
051	115	122	133	265	4	6
051	227	111	121	242	4	5
051	442	118	112	224	4	6
051	475	128	102	203	4	5
051	559	117	112	224	4	5
061	4	120	137	273	4	8
061	97	119	132	263	4	7
061	221	113	117	234	4	5
061	439	124	108	216	4	6
061	473	128	103	206	4	5
061	558	117	113	225	4	5
071	-8	120	136	272	4	8
071	85	124	131	261	4	7
071	218	116	116	232	4	5
071	417	120	112	224	4	5
071	479	128	100	200	4	5
071	561	117	113	226	4	5
081	-2	118	138	276	4	8
081	93	121	133	266	4	7
081	200	111	122	243	4	5
081	416	124	107	214	4	5
081	471	136	98	195	4	4
081	557	121	111	221	4	5
091	-22	118	140	280	4	7
091	104	126	127	254	4	7
091	216	115	116	232	4	5
091	399	122	109	218	4	5
091	462	123	102	204	4	4
091	549	112	114	228	4	5
101	103	126	128	256	4	6
101	218	110	121	242	4	5
101	395	124	103	205	4	5
101	462	126	103	206	4	4
101	558	115	112	224	4	5
101	-28	124	137	273	4	8
111	91	124	132	263	4	7
111	209	111	120	239	4	5
111	375	121	104	208	4	5
111	459	122	103	206	4	5
111	557	113	112	224	4	5
121	83	123	132	263	4	7
121	216	111	120	239	4	5
121	371	121	111	222	4	5
121	452	120	104	207	4	5
121	562	113	113	225	4	5
131	67	123	135	269	4	7
131	216	108	123	246	4	5
131	358	120	109	218	4	5
131	441	123	101	201	4	5
131	561	116	109	217	4	6
141	60	122	136	271	4	7
141	218	109	121	241	4	5
141	358	120	110	219	4	5
141	431	124	103	206	4	5
141	562	115	113	225	4	6
151	56	122	138	275	4	7
151	207	111	120	240	4	5
151	354	123	113	225	4	5
151	416	132	98	196	4	5
151	559	118	113	226	4	6
161	68	122	136	272	4	7
161	219	117	123	246	4	5
161	353	125	108	216	4	5
161	406	127	103	205	4	5
161	563	120	112	223	4	6
171	68	122	137	274	4	7
171	208	113	122	244	4	5
171	333	120	115	230	4	5
171	394	133	108	215	4	5
171	553	124	110	220	4	5
181	65	122	138	275	4	7
181	198	113	123	245	4	5
181	333	120	115	229	4	5
181	387	129	102	204	4	5
181	553	123	109	218	4	5
191	52	117	142	284	4	7
191	193	111	124	247	4	5
191	321	118	113	225	4	5
191	372	130	102	204	4	5
191	548	117	110	219	4	5
201	45	117	144	288	4	7
201	194	108	126	251	4	5
201	315	116	119	237	4	5
201	364	126	103	206	4	5
201	538	118	109	218	4	5
211	48	119	141	282	4	7
211	193	109	124	248	4	5
211	306	115	118	235	4	5
211	357	127	103	206	4	5
211	532	116	109	218	4	5
221	43	117	144	288	4	7
221	305	114	119	238	4	6
221	360	122	108	215	4	5
221	528	119	112	224	4	5
221	105	79	249	497	5	1
231	38	112	146	292	4	7
231	199	108	124	247	4	6
231	514	116	113	225	4	5
231	274	84	237	473	5	1
241	30	119	144	287	4	7
241	189	106	126	252	4	5
241	298	115	120	239	4	6
241	367	126	103	206	4	5
241	514	118	113	225	4	5
241	397	92	208	416	5	1
251	31	114	144	288	4	7
