001	87	181	57	114	3	4
001	116	181	59	118	3	4
001	216	182	60	120	3	3
001	274	175	60	120	2	2
001	304	182	56	111	2	2
001	347	184	56	111	2	1
001	428	182	57	114	2	2
005	87	180	59	117	3	-1
005	119	184	59	117	3	-1
005	217	184	58	116	3	-1
005	277	177	62	123	2	-1
005	311	185	57	113	2	-1
005	353	185	56	112	2	-1
005	437	187	52	104	2	-1
009	81	176	57	114	3	-1
009	110	178	58	115	3	-1
009	206	177	62	123	3	-1
009	277	173	61	121	2	-1
009	307	181	58	116	2	-1
009	348	183	54	107	2	-1
009	432	187	52	104	2	-1
011	87	181	57	114	3	4
011	116	181	59	118	3	4
011	216	182	60	120	3	3
011	274	175	60	120	2	2
011	304	182	56	111	2	2
011	347	184	56	111	2	1
011	428	182	57	114	2	1
013	69	170	59	117	3	-1
013	104	172	57	114	3	-1
013	201	173	59	118	3	-1
013	274	167	59	118	2	-1
013	302	175	56	111	2	-1
013	347	177	54	107	2	-1
013	433	179	54	107	2	-1
017	55	173	57	114	3	-1
017	89	171	59	118	3	-1
017	188	176	59	118	3	-1
017	266	169	62	124	2	-1
017	295	176	56	112	2	-1
017	338	181	54	108	2	-1
017	425	182	55	109	2	-1
021	52	176	58	115	3	4
021	88	178	58	116	3	4
021	185	179	60	120	3	3
021	244	183	49	97	5	4
021	274	176	60	120	2	2
021	303	186	55	110	2	2
021	346	184	54	108	2	1
021	434	189	55	109	2	2
025	48	179	58	115	3	-1
025	83	181	58	116	3	-1
025	180	184	60	119	3	-1
025	236	186	48	96	5	-1
025	269	176	65	129	2	-1
025	303	187	57	114	2	-1
025	345	185	57	114	2	-1
025	441	192	55	109	2	-1
029	48	187	57	113	3	-1
029	82	191	56	112	3	-1
029	182	189	61	122	3	-1
029	233	195	49	97	5	-1
029	282	183	63	125	2	-1
029	310	193	58	116	2	-1
029	359	193	57	113	2	-1
029	453	197	55	109	2	-1
031	51	189	58	115	3	4
031	86	191	57	114	3	4
031	185	192	60	121	3	3
031	234	197	49	98	5	4
031	285	185	64	129	2	2
031	317	195	58	116	2	2
031	366	198	56	111	2	1
031	459	199	56	111	2	1
033	54	190	59	117	3	-1
033	90	191	58	115	3	-1
033	188	195	60	119	3	-1
033	235	198	50	99	5	-1
033	288	186	66	132	2	-1
033	323	197	58	116	2	-1
033	374	203	55	109	2	-1
033	465	200	57	113	2	-1
037	56	186	58	115	3	-1
037	92	190	57	113	3	-1
037	189	189	60	120	3	-1
037	236	196	49	98	5	-1
037	294	185	64	128	2	-1
037	334	195	58	116	2	-1
037	392	194	58	115	2	-1
037	483	203	56	111	2	-1
041	60	182	58	116	3	4
041	95	183	59	118	3	4
041	194	187	61	121	3	3
041	234	191	50	99	5	4
041	308	183	65	130	2	2
041	345	191	58	116	2	2
041	407	192	56	111	2	1
041	493	198	56	111	2	1
045	65	183	58	116	3	-1
045	103	186	57	114	3	-1
045	198	188	61	121	2	-1
045	239	193	47	94	5	-1
045	315	183	64	128	2	-1
045	357	196	57	114	2	-1
045	419	193	57	113	2	-1
045	512	196	58	115	2	-1
049	69	185	57	114	3	-1
049	106	186	59	117	3	-1
049	205	192	60	119	2	-1
049	241	193	46	92	5	-1
049	325	184	66	131	2	-1
049	371	196	56	112	2	-1
049	434	196	57	114	2	-1
049	530	203	57	114	2	-1
051	69	185	58	116	3	4
051	106	188	58	116	3	4
051	209	194	59	119	2	2
051	329	185	66	133	2	2
051	375	197	58	115	2	2
051	442	198	58	116	2	1
051	537	206	56	113	2	1
053	70	185	59	118	3	-1
053	106	190	57	114	3	-1
053	214	196	59	118	2	-1
053	334	186	67	134	2	-1
053	379	198	59	118	2	-1
053	450	200	59	118	2	-1
053	545	208	56	111	2	-1
057	66	184	59	117	3	-1
057	108	189	56	111	3	-1
057	220	193	59	118	2	-1
057	335	184	66	132	2	-1
057	384	193	60	120	2	-1
