001	88	174	53	106	4	8
001	126	178	51	102	4	6
001	154	173	53	106	4	5
001	185	168	58	115	4	7
001	220	177	54	107	4	6
001	284	166	59	117	4	6
001	345	179	55	110	4	5
001	380	159	66	131	4	5
001	434	166	64	128	4	5
001	603	178	64	127	4	5
011	84	160	51	102	4	8
011	128	162	51	102	4	6
011	153	159	52	104	4	5
011	183	151	56	112	4	6
011	220	168	50	99	4	7
011	277	153	57	113	4	6
011	339	165	53	105	4	5
011	376	143	66	131	4	5
011	432	151	64	127	4	5
011	587	164	63	126	4	5
021	122	150	50	100	4	6
021	149	147	52	104	4	5
021	74	151	48	96	4	8
021	211	149	53	106	4	6
021	270	139	58	115	4	6
021	330	151	54	108	4	5
021	363	128	67	134	4	5
021	422	138	65	129	4	5
021	567	147	66	131	4	5
031	82	136	53	105	4	8
031	122	140	52	103	4	6
031	151	140	51	102	4	5
031	176	135	55	109	4	6
031	216	140	54	107	4	6
031	275	133	56	111	4	6
031	335	146	53	105	4	5
031	355	124	66	131	4	5
031	425	132	65	129	4	5
031	561	142	65	129	4	5
041	86	143	49	98	4	8
041	130	144	50	100	4	6
041	156	140	53	106	4	5
041	174	130	58	116	4	6
041	222	143	51	102	4	6
041	282	132	59	117	4	5
041	337	147	53	105	4	5
041	352	122	66	131	4	5
041	425	132	64	128	4	5
041	562	144	63	125	4	5
041	631	143	68	135	4	5
051	81	142	50	100	4	8
051	125	146	49	97	4	6
051	170	135	56	112	4	7
051	214	145	53	105	4	6
051	277	135	57	113	4	6
051	345	123	66	132	4	5
051	419	132	63	125	4	5
051	331	150	52	103	4	5
051	559	147	61	122	4	5
051	619	143	67	133	4	5
061	124	130	50	99	4	6
061	162	117	56	111	4	7
061	215	133	50	99	4	6
061	275	119	58	115	4	6
061	325	133	53	106	4	5
061	343	106	68	135	4	5
061	409	119	64	127	4	5
061	549	128	64	127	4	5
061	610	131	65	130	4	5
071	276	126	57	113	4	6
071	216	137	51	102	4	6
071	168	126	56	111	4	7
071	125	134	51	101	4	6
071	326	140	53	105	4	6
071	350	113	67	134	4	5
071	410	123	64	127	4	5
071	545	136	63	126	4	5
071	611	137	65	130	4	5
081	147	129	58	115	4	7
081	193	141	52	104	4	6
081	254	130	57	113	4	6
081	304	146	52	104	4	5
081	329	122	65	129	4	5
081	381	131	63	126	4	5
081	522	141	63	126	4	5
081	582	142	67	133	4	5
091	197	170	51	102	4	6
091	256	159	57	114	4	6
091	306	170	53	106	4	5
091	333	152	63	125	4	5
091	380	156	64	128	4	5
091	520	170	63	126	4	5
091	579	169	66	132	4	5
101	207	160	51	102	4	6
101	145	157	52	103	4	6
101	266	148	58	115	4	6
101	319	164	52	103	4	5
101	346	143	64	128	4	5
101	393	148	65	129	4	5
101	528	162	62	123	4	5
101	578	158	67	133	4	5
111	139	150	52	103	4	6
111	163	141	58	115	4	7
111	204	154	52	104	4	6
111	264	147	56	111	4	6
111	315	157	53	106	4	5
111	341	137	64	127	4	5
111	389	144	63	126	4	6
111	526	157	62	124	4	5
111	574	155	66	131	4	5
121	139	151	53	106	4	7
121	202	159	52	103	4	7
121	266	148	57	113	4	6
121	315	161	53	105	4	5
121	338	138	65	130	4	5
121	385	147	63	125	4	7
121	525	159	62	124	4	5
121	574	156	66	131	4	5
131	179	151	56	111	4	7
131	216	163	52	103	4	6
131	279	153	56	112	4	6
131	330	166	52	104	4	5
131	350	144	64	128	4	5
131	399	151	63	125	4	7
131	455	156	63	125	4	5
131	540	163	63	125	4	6
131	596	162	65	129	4	6
141	167	158	56	112	4	7
141	208	173	50	99	4	6
141	273	158	57	114	4	6
141	322	174	52	103	4	5
141	341	149	65	129	4	5
141	379	155	64	127	4	7
141	443	157	65	129	4	5
141	535	169	63	125	4	6
141	587	167	65	130	4	6
151	116	154	54	107	4	6
151	161	150	56	111	4	7
151	205	160	52	104	4	6
151	268	151	56	112	4	6
151	313	163	53	105	4	5
151	333	141	65	129	4	5
151	371	149	64	127	4	7
151	431	151	64	127	4	5
151	529	161	64	128	4	6
151	579	161	64	128	4	6
151	637	162	67	133	4	5
161	167	147	57	113	4	7
161	209	163	50	100	4	6
161	267	149	58	115	4	6
161	317	165	52	104	4	5
161	336	142	65	129	4	5
161	376	146	65	129	4	7
161	429	152	64	127	4	5
161	535	161	63	126	4	6
161	584	160	65	129	4	6
161	639	162	65	130	4	5
171	219	167	51	102	4	7
171	279	157	57	113	4	6
171	329	170	51	102	4	5
171	350	147	65	129	4	5
171	389	156	62	124	4	7
171	440	156	65	130	4	5
171	547	166	64	128	4	6
171	595	170	63	125	4	6
181	216	174	49	98	4	7
181	274	161	58	115	4	6
181	320	173	54	107	4	5
181	345	155	63	126	4	5
181	384	160	63	125	4	7
181	432	166	62	124	4	5
181	538	173	62	123	4	6
181	586	174	65	129	4	6
191	224	163	50	99	4	7
191	280	149	58	116	4	6
191	333	166	52	103	4	5
191	353	143	64	128	4	6
191	394	151	62	123	4	7
191	442	152	64	127	4	5
191	545	161	63	125	4	6
191	605	160	65	129	4	6
201	228	151	51	102	4	6
201	288	140	57	114	4	6
201	335	157	51	101	4	5
201	357	132	66	132	4	5
201	403	141	62	124	4	7
201	451	147	62	123	4	5
201	545	153	62	124	4	6
201	601	149	66	132	4	6
211	227	158	53	106	4	6
211	285	150	57	113	4	6
211	338	165	53	105	4	5
211	357	140	66	131	4	5
211	405	148	62	124	4	7
211	452	151	63	126	4	5
211	536	165	59	118	4	6
211	604	161	65	129	4	6
221	222	162	52	104	4	7
221	280	153	57	113	4	6
221	330	169	51	101	4	5
221	356	146	64	127	4	5
221	396	153	62	123	4	7
221	449	154	65	130	4	6
221	530	167	60	119	4	6
221	599	162	65	130	4	6
231	186	145	57	114	4	7
231	160	153	52	103	4	7
231	231	161	50	100	4	6
231	290	150	56	112	4	6
231	334	164	52	103	4	5
231	363	144	63	125	4	5
231	403	149	62	124	4	7
231	454	153	64	127	4	5
231	530	160	61	122	4	6
231	599	158	67	133	4	6
241	162	152	51	101	4	7
241	227	157	52	104	4	6
241	288	147	57	114	4	6
241	334	161	52	104	4	5
241	359	137	65	130	4	5
241	403	144	64	127	4	7
241	449	151	63	125	4	6
241	526	157	63	126	4	6
241	589	154	68	135	4	6
251	231	161	50	100	4	6
251	292	147	57	114	4	6
251	337	163	52	103	4	5
251	361	138	66	132	4	5
251	407	146	63	125	4	7
251	454	152	63	126	4	5
251	532	162	61	122	4	6
251	591	161	62	124	4	6
261	225	163	50	99	4	6
261	283	147	58	116	4	6
261	335	165	51	102	4	5
261	356	143	65	129	4	5
261	402	150	62	124	4	7
261	451	153	64	127	4	6
261	531	163	62	123	4	6
261	576	163	63	125	4	6
