001	83	142	92	184	5	8
001	135	142	91	181	5	8
011	121	140	84	168	5	8
011	174	143	86	172	5	8
021	163	138	79	158	5	8
021	217	139	85	170	5	8
031	189	140	79	158	5	8
031	248	142	78	156	5	8
041	-8	152	131	262	5	8
041	227	148	75	149	5	8
041	280	150	75	149	5	8
051	35	155	125	250	5	8
051	253	147	73	146	5	8
051	312	146	76	152	5	8
061	-16	136	130	260	5	8
061	74	145	124	248	5	8
061	274	142	77	153	5	8
061	340	155	65	130	5	8
071	31	140	119	238	5	8
071	124	149	117	233	5	8
071	309	145	66	131	5	8
071	365	141	70	140	5	8
081	65	133	116	232	5	8
081	157	149	110	220	5	8
081	335	144	64	128	5	8
081	390	147	67	134	5	8
091	348	145	63	126	5	8
091	412	147	66	131	5	8
091	97	141	106	212	5	8
091	185	144	102	203	5	8
101	372	149	61	121	5	8
101	431	151	60	119	5	8
101	126	136	105	209	5	8
101	215	147	99	197	5	7
111	384	148	63	125	5	8
111	446	150	61	121	5	8
111	241	144	97	193	5	7
111	159	142	101	201	5	7
121	409	145	57	113	5	8
121	466	147	57	114	5	8
121	268	144	91	182	5	7
121	187	134	99	197	5	7
131	426	150	54	108	5	8
131	483	151	54	108	5	8
131	292	144	89	177	5	7
131	220	139	92	184	5	8
141	451	152	54	108	5	8
141	499	153	57	113	5	8
141	322	151	85	169	5	7
141	250	149	88	176	5	8
151	467	157	50	100	5	8
151	523	158	51	102	5	8
151	345	155	82	163	5	8
151	275	145	88	175	5	8
161	481	155	51	102	5	8
161	533	155	52	104	5	8
161	367	151	82	163	5	8
161	301	152	80	159	5	8
171	498	151	55	109	5	8
171	544	152	50	100	5	8
171	394	154	76	152	5	8
171	326	147	79	158	5	8
181	514	155	46	91	5	8
181	561	157	47	93	5	8
181	413	152	76	151	5	8
181	346	149	77	153	5	8
191	520	155	47	94	5	8
191	565	150	51	102	5	8
191	428	155	70	140	5	7
191	368	150	75	150	5	8
201	535	153	47	94	5	8
201	572	155	48	95	5	8
201	451	159	68	135	5	7
211	400	151	69	137	5	8
211	464	156	66	131	5	7
211	547	151	47	94	5	8
211	583	150	46	91	5	8
221	475	153	65	129	5	7
221	410	146	69	138	5	8
221	553	148	47	93	5	8
221	596	152	42	84	5	8
231	428	153	64	128	5	8
231	485	157	63	125	5	7
231	561	151	44	88	5	8
231	604	154	42	84	5	8
241	453	149	66	131	5	8
241	507	156	64	127	5	7
241	583	154	43	85	5	7
241	624	155	40	79	5	7
251	594	152	40	80	5	7
251	631	154	40	79	5	7
251	467	148	64	127	5	7
251	522	157	61	121	5	7
261	597	148	38	76	5	7
261	633	146	42	84	5	7
261	475	148	58	115	5	7
261	524	150	57	114	5	7
271	488	147	60	119	5	7
271	540	155	55	109	5	7
271	608	150	38	76	5	7
271	644	151	40	80	5	7
281	546	152	56	112	5	7
281	495	150	58	116	5	7
291	553	150	56	111	5	7
291	504	147	59	118	5	7
301	516	151	56	112	5	7
301	566	156	53	105	5	7
311	528	149	53	106	5	7
311	574	153	50	99	5	7
321	536	149	53	106	5	7
321	577	150	49	97	5	7
331	543	155	48	95	5	7
331	581	162	46	92	5	7
331	-25	135	125	249	5	8
341	552	150	53	105	5	7
341	591	161	45	90	5	7
341	39	133	125	249	5	8
351	14	140	105	209	5	1
351	107	137	114	227	5	8
351	560	155	49	97	5	7
351	601	159	45	89	5	7
361	64	142	101	202	5	1
361	154	141	105	210	5	8
361	567	154	47	94	5	7
361	608	155	48	95	5	7
371	572	154	46	92	5	7
371	616	160	44	87	5	7
371	108	141	96	192	5	1
371	189	135	108	215	5	8
381	551	162	36	72	5	3
381	577	154	46	92	5	7
381	623	161	42	83	5	7
381	232	144	95	189	5	8
381	146	146	90	179	5	1
391	182	146	87	173	5	1
391	260	138	95	189	5	8
391	582	155	45	89	5	7
391	630	159	43	85	5	7
391	546	163	36	72	5	4
401	215	147	85	170	5	8
401	292	146	86	172	5	8
401	535	165	37	73	5	4
401	590	161	43	85	5	7
401	636	164	41	81	5	7
411	253	152	79	158	5	8
411	315	146	85	169	5	8
411	527	165	40	80	5	4
411	599	160	40	80	5	7
411	642	164	41	81	5	7
421	278	151	80	159	5	8
421	347	145	81	162	5	8
421	520	169	37	74	5	4
421	605	163	40	80	5	7
421	648	166	39	78	5	7
431	313	155	74	148	5	8
431	372	154	77	153	5	8
431	513	170	37	74	5	4
431	612	161	43	85	5	7
431	651	165	40	79	5	7
441	339	157	71	141	5	8
441	397	151	75	150	5	8
441	508	165	44	87	5	3
451	356	160	69	137	5	8
451	414	153	75	149	5	7
451	499	168	40	80	5	3
461	377	160	66	131	5	8
461	431	156	69	137	5	7
461	496	171	40	80	5	3
471	396	158	65	130	5	8
471	444	154	69	137	5	7
471	484	170	43	86	5	3
471	586	156	34	68	5	3
471	566	165	29	58	5	3
481	411	160	61	122	5	8
481	462	159	65	129	5	7
481	558	165	30	60	5	3
481	579	157	35	70	5	3
481	635	162	40	80	5	7
491	424	161	60	120	5	8
491	468	175	43	85	5	4
491	480	160	62	123	5	7
491	555	165	31	61	5	3
491	572	155	37	73	5	3
491	641	166	39	77	5	7
501	442	165	57	114	5	8
501	492	163	59	117	5	7
501	546	171	30	59	5	3
501	566	158	38	76	5	3
511	27	169	69	138	5	1
511	468	169	57	114	5	7
511	509	166	58	116	5	7
511	568	159	36	72	5	3
511	449	176	47	94	5	4
521	70	173	68	136	5	1
521	442	181	45	90	5	4
521	473	168	58	115	5	7
521	522	164	58	116	5	7
521	563	162	39	77	5	3
531	111	173	67	134	5	1
531	429	179	50	99	5	3
531	490	167	55	110	5	7
531	535	167	56	111	5	7
541	135	169	66	132	5	8
541	417	177	51	101	5	3
541	498	167	54	107	5	7
541	538	162	57	114	5	7
551	173	169	65	130	5	8
551	411	177	55	109	5	3
551	510	169	51	101	5	7
551	549	168	52	103	5	7
561	206	172	60	119	5	8
561	403	172	52	104	5	3
561	518	164	50	100	5	7
561	560	161	53	105	5	7
571	236	172	57	113	5	8
571	397	174	53	105	5	3
571	529	166	48	96	5	7
571	569	158	50	99	5	7
581	262	173	57	114	5	8
581	387	174	56	111	5	4
581	537	162	48	96	5	7
581	576	163	48	96	5	7
591	284	171	55	110	5	8
591	375	171	59	117	5	3
591	499	169	35	70	5	3
591	529	157	42	83	5	3
591	547	162	46	92	5	7
591	588	160	48	96	5	7
601	308	171	53	105	5	8
601	367	171	57	114	5	4
601	498	169	37	73	5	3
601	526	156	42	83	5	3
601	554	164	45	90	5	8
601	595	163	45	90	5	8
611	132	107	180	360	1	8
611	325	174	51	101	5	8
611	355	177	58	115	5	4
611	495	169	37	74	5	3
611	518	155	42	84	5	3
611	559	164	44	87	5	8
611	608	163	44	88	5	8
621	309	119	147	294	1	8
621	492	169	35	70	5	3
621	514	154	43	86	5	3
621	562	163	42	83	5	8
621	615	163	43	86	5	8
631	313	168	64	128	5	4
631	356	170	47	94	5	8
631	439	129	118	236	1	8
631	510	156	42	83	5	3
641	301	173	69	137	5	4
641	374	168	49	98	5	7
641	489	169	41	81	5	3
641	511	156	47	93	5	3
641	537	141	95	189	1	8
641	628	164	40	80	5	8
651	285	170	69	138	5	4
651	387	171	50	100	5	7
651	487	172	40	79	5	3
651	509	162	43	85	5	3
661	264	172	68	135	5	4
661	407	171	44	87	5	7
661	485	170	42	83	5	3
661	510	155	46	92	5	3
661	602	167	39	77	5	8
671	235	170	73	145	5	4
671	427	169	42	84	5	8
671	482	168	42	83	5	3
671	510	156	48	95	5	3
671	614	163	37	73	5	8
671	656	164	39	77	5	8
681	212	168	75	149	5	4
681	435	168	43	86	5	7
681	473	169	43	85	5	4
681	507	151	50	100	5	3
691	185	164	80	160	5	4
691	448	171	39	77	5	7
691	468	170	42	84	5	4
691	501	154	50	99	5	3
691	630	166	37	73	5	7
701	149	166	84	168	5	5
701	451	167	45	89	5	3
701	498	147	54	107	5	3
711	123	167	85	170	5	5
711	449	168	44	88	5	3
711	471	171	35	69	5	8
711	490	151	52	103	5	3
721	84	165	88	175	5	5
721	440	171	44	87	5	4
