001	55	144	102	203	6	1
001	175	125	102	203	6	3
001	360	129	100	200	6	1
001	476	137	90	179	6	3
011	67	142	99	198	6	1
011	186	122	101	202	6	3
011	370	125	101	201	6	1
011	482	128	93	186	6	4
021	63	143	102	203	6	1
021	187	124	104	208	6	4
021	370	127	100	199	6	1
021	485	134	91	181	6	4
031	60	143	98	196	6	1
031	179	127	105	210	6	4
031	367	132	102	204	6	1
031	481	133	94	187	6	4
041	66	146	97	194	6	1
041	190	128	102	204	6	4
041	364	128	106	211	6	1
041	485	134	92	184	6	4
051	75	145	101	201	6	1
051	191	126	105	209	6	4
051	377	130	99	197	6	1
051	489	132	91	181	6	4
061	79	147	96	191	6	2
061	189	126	102	203	6	4
061	366	126	103	206	6	1
061	479	129	94	188	6	4
071	96	149	96	192	6	2
071	195	129	104	208	6	4
071	379	131	100	200	6	1
071	493	132	94	188	6	4
081	95	144	99	197	6	1
081	188	127	106	212	6	4
081	371	128	102	203	6	1
081	483	129	96	191	6	4
091	87	142	101	201	6	1
091	184	127	103	205	6	4
091	368	128	102	204	6	1
091	479	132	95	189	6	4
101	602	121	87	174	5	5
101	481	131	93	186	6	4
101	371	132	100	199	6	1
101	191	128	101	202	6	4
101	93	141	102	203	6	1
111	91	140	99	197	6	1
111	186	123	100	200	6	4
111	369	128	99	198	6	1
111	476	132	91	181	6	4
111	556	116	88	175	5	5
121	518	117	88	175	5	5
121	477	129	92	184	6	4
121	367	128	101	201	6	1
121	185	121	105	209	6	4
121	83	140	102	203	6	1
131	82	142	102	203	6	1
131	184	124	103	206	6	4
131	367	131	99	198	6	1
131	476	135	90	179	6	4
141	434	112	88	175	5	5
141	368	125	102	203	6	1
141	481	130	94	188	6	4
141	188	123	103	205	6	4
141	78	143	100	200	6	1
151	361	127	100	199	6	1
151	474	126	97	194	6	4
151	77	137	103	205	6	1
151	185	123	101	202	6	4
161	349	110	88	176	5	5
161	363	126	100	200	6	1
161	479	126	92	184	6	4
161	190	120	102	204	6	4
161	77	132	103	205	6	1
171	74	133	102	204	6	1
171	182	118	106	212	6	4
171	314	119	84	168	5	5
171	366	126	99	197	6	1
171	479	126	93	186	6	4
181	277	111	90	179	5	5
181	82	133	103	205	6	1
181	189	117	102	203	6	4
181	366	123	101	201	6	1
181	480	125	92	184	6	4
191	240	118	91	181	5	5
191	185	122	106	211	6	4
191	83	138	101	201	6	1
191	369	126	98	195	6	1
191	480	126	95	189	6	4
201	187	122	102	203	6	4
201	82	138	100	200	6	1
201	367	124	100	200	6	1
201	482	127	93	186	6	4
211	142	118	90	180	5	5
211	183	115	103	205	6	4
211	76	132	102	203	6	1
211	364	120	100	199	6	1
211	475	123	96	191	6	4
221	115	116	91	181	5	5
221	81	137	101	201	6	1
221	189	120	104	208	6	4
221	368	124	100	200	6	1
221	482	126	94	188	6	4
231	65	118	91	182	5	5
231	78	134	99	197	6	1
231	186	120	103	205	6	4
231	369	125	99	198	6	1
231	478	128	94	188	6	4
241	27	121	95	189	5	5
241	82	138	101	201	6	1
